Age,PlayTimeHours,InGamePurchases,SessionsPerWeek,AvgSessionDurationMinutes,PlayerLevel,AchievementsUnlocked,EngagementLevel,Gender_Female,Gender_Male,Location_Asia,Location_Europe,Location_Other,Location_USA,GameGenre_Action,GameGenre_RPG,GameGenre_Simulation,GameGenre_Sports,GameGenre_Strategy,GameDifficulty_Easy,GameDifficulty_Hard,GameDifficulty_Medium
17,6.306212719589176,1,18,107,76,9,2,0,1,0,0,0,1,0,1,0,0,0,1,0,0
44,1.7590529444068794,0,0,151,48,7,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
32,20.68774352082057,0,8,37,15,24,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0
38,13.887468670702908,0,4,53,90,25,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1
18,6.101631972604161,0,8,23,62,14,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
25,21.341970491918943,1,9,166,17,11,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1
21,23.191260601875044,0,19,56,92,4,2,1,0,0,0,0,1,1,0,0,0,0,1,0,0
28,19.7359261963662,0,17,176,29,16,2,1,0,0,0,0,1,0,0,0,0,1,0,1,0
17,11.620825450389756,0,14,154,65,40,2,1,0,1,0,0,0,0,1,0,0,0,1,0,0
42,20.79087462309098,0,12,18,9,15,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
21,6.947504482520087,0,2,29,49,45,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
38,19.81438356278867,0,17,22,77,46,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
42,3.7223061517339966,0,9,71,13,0,2,0,1,0,0,1,0,0,0,0,0,1,0,1,0
31,11.925445752233571,0,3,83,5,24,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
16,14.103274882146025,0,12,91,38,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0
26,13.334618666497462,0,10,160,59,44,2,1,0,1,0,0,0,0,0,0,0,1,0,0,1
27,16.75364091913008,0,4,80,35,32,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0
45,9.74429728197245,0,4,27,6,40,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
45,4.309270335916821,0,0,58,33,28,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
28,21.256965001050887,1,14,14,19,16,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0
15,13.313845363822209,0,0,53,13,26,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
20,12.4880334261469,0,16,18,29,15,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
21,15.168612404561982,0,12,138,79,14,2,0,1,0,1,0,0,0,0,1,0,0,1,0,0
42,18.3999590383012,1,5,151,82,22,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
36,0.0081844782181086,0,12,134,84,12,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
49,8.010786585339275,0,2,47,47,16,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
32,8.817074660897267,0,17,37,70,32,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0
45,16.3940346069662,0,6,47,79,44,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1
36,18.16098931212933,0,8,96,81,11,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
18,0.1276907225587686,0,19,15,25,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
39,3.2562376337662178,0,17,50,94,32,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0
25,22.32417476102958,0,4,141,9,23,2,0,1,1,0,0,0,1,0,0,0,0,1,0,0
15,7.255248276689185,1,15,109,28,21,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
36,13.109524006356406,0,12,176,36,21,2,0,1,0,0,1,0,0,0,0,1,0,0,0,1
31,11.227881171842288,0,2,41,1,43,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
17,7.274243960152627,1,1,78,66,9,2,1,0,1,0,0,0,0,0,0,1,0,1,0,0
40,22.80861297890809,0,10,24,33,17,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
35,8.738939391953778,0,16,139,41,12,2,0,1,0,0,0,1,0,1,0,0,0,0,0,1
16,2.944371250770204,0,18,100,93,6,2,0,1,0,0,0,1,0,0,1,0,0,1,0,0
30,1.148105727136791,0,12,158,39,23,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0
18,9.382547271234072,0,7,72,20,28,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0
20,4.445226258920535,1,16,169,87,3,2,1,0,0,0,1,0,0,0,1,0,0,1,0,0
48,22.482538699437203,0,2,91,40,49,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
19,13.126480876493448,0,13,99,67,27,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0
25,13.945566428564373,0,15,104,17,46,2,0,1,1,0,0,0,1,0,0,0,0,0,1,0
23,12.759383281165746,0,4,62,74,33,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0
21,7.240624226934129,0,3,14,76,16,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
41,3.838463017371312,0,15,17,70,12,2,0,1,0,1,0,0,0,0,1,0,0,1,0,0
17,17.9931805634337,1,6,24,49,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
28,16.804156993572096,0,5,29,56,40,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
30,7.779211525374517,0,15,158,79,11,2,1,0,0,0,0,1,1,0,0,0,0,1,0,0
39,21.31003663565656,0,13,125,48,11,2,0,1,0,0,0,1,0,0,0,0,1,0,1,0
23,18.33643326267072,1,0,102,98,38,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
41,12.325163506893604,1,12,118,77,25,2,0,1,0,1,0,0,0,0,0,1,0,1,0,0
23,8.965371886242124,0,9,31,33,41,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1
22,8.450357475678407,0,19,79,83,8,2,1,0,0,1,0,0,0,0,1,0,0,0,0,1
34,9.325059913240713,0,7,165,43,27,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0
29,18.250247289129845,0,4,57,57,45,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0
26,23.792202755436858,0,5,79,46,43,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1
29,12.722527750597276,0,7,160,25,47,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0
39,17.284544430448356,0,4,158,36,16,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0
20,0.2352977127038062,1,1,161,85,15,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
40,3.231118280283746,0,13,31,44,17,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1
47,6.957645868069893,0,12,172,75,43,2,0,1,0,1,0,0,0,0,0,1,0,0,0,1
17,19.509632597916585,0,3,151,97,16,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0
49,6.771091213178052,1,13,124,81,34,2,0,1,0,0,1,0,0,0,1,0,0,0,0,1
34,18.83254949948705,0,4,151,94,39,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1
38,20.78214139592853,1,1,60,89,33,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
45,12.36890239982285,1,13,135,50,1,2,1,0,1,0,0,0,0,1,0,0,0,0,0,1
48,17.73271503466747,0,17,112,38,38,2,1,0,0,1,0,0,0,0,0,0,1,0,1,0
46,9.865508794905626,1,15,20,85,48,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
18,21.219274703992117,0,16,129,68,37,2,0,1,1,0,0,0,0,1,0,0,0,0,0,1
35,23.8897075568499,0,15,146,44,41,2,1,0,0,1,0,0,0,0,0,1,0,1,0,0
17,9.451701796004896,0,4,16,69,24,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
39,6.337729744665358,0,17,59,44,6,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
43,19.46613419948537,0,7,27,98,31,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0
41,20.336186702902577,0,4,87,95,49,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
18,6.935240693883744,1,2,172,75,47,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0
29,20.093129317371485,0,0,71,19,34,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
31,0.8132426558192725,0,4,16,1,7,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
31,7.468299831219118,0,16,118,97,4,2,1,0,0,0,0,1,0,1,0,0,0,1,0,0
36,15.99020583803851,0,16,123,99,1,2,0,1,0,0,1,0,1,0,0,0,0,0,0,1
42,8.426676738680019,0,6,150,88,16,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0
22,22.757894709913337,0,12,139,70,2,2,1,0,0,0,1,0,0,0,0,0,1,0,0,1
44,5.380363708506277,0,8,48,89,14,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0
36,2.651161510995519,1,17,94,87,8,2,0,1,0,0,1,0,0,0,0,0,1,1,0,0
48,17.205603329652597,0,16,126,15,23,2,0,1,1,0,0,0,0,1,0,0,0,0,0,1
25,15.88089066844259,0,14,146,71,22,2,0,1,1,0,0,0,0,0,0,0,1,1,0,0
42,18.76098746039869,0,10,88,94,11,2,0,1,0,1,0,0,0,0,1,0,0,0,1,0
29,9.3821705910718,0,0,36,74,23,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
45,3.792282261498263,0,12,150,77,5,2,1,0,0,0,0,1,0,0,1,0,0,0,0,1
37,16.223267359126485,0,0,164,61,24,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
24,15.458202786162603,0,0,61,54,49,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
23,18.25836752227898,0,2,137,40,17,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
17,18.084718072644364,0,11,74,38,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0
47,6.83437689695077,0,15,132,73,9,2,0,1,0,0,0,1,0,0,0,0,1,0,0,1
19,6.2756209928756,0,17,87,77,32,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0
46,15.446191909728446,0,5,63,41,41,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0
17,4.452767702157685,0,0,170,82,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0
42,17.91763109486041,0,17,132,41,41,2,1,0,0,0,0,1,0,0,1,0,0,0,1,0
25,5.476402827779431,0,19,160,34,29,2,0,1,0,1,0,0,0,0,1,0,0,0,1,0
43,12.027354285821424,0,7,169,35,30,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0
18,13.437750048841457,0,9,175,86,32,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0
39,14.121086589507168,0,6,152,43,48,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0
32,3.66357178623614,0,7,15,72,30,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
49,20.28093246805013,0,8,162,6,25,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0
29,3.949466268180261,0,1,17,12,24,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
17,14.569448973535,0,2,135,79,31,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0
46,18.857068702808075,0,7,155,82,44,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
32,14.263315411741605,0,15,31,35,15,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
39,11.28373909574946,0,13,21,60,41,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1
16,9.591815931946714,0,7,127,25,21,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1
25,20.812949081354795,1,19,109,91,48,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0
25,16.3272699764433,0,8,37,36,32,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1
21,21.43055281998189,0,10,141,63,36,2,0,1,0,0,1,0,0,0,0,0,1,1,0,0
45,6.710994274713246,0,14,63,30,16,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0
24,2.690349198457384,0,4,137,63,21,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0
30,13.445631998995571,0,1,14,27,11,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
32,22.623029822740182,0,11,90,9,3,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0
40,10.770777307401689,1,1,145,60,25,2,0,1,0,1,0,0,1,0,0,0,0,0,1,0
20,3.1368318519932146,0,7,45,21,20,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
46,16.075227269104158,1,7,117,75,17,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1
33,19.33704469573504,0,5,125,18,26,2,0,1,1,0,0,0,1,0,0,0,0,0,1,0
43,13.405583942651248,1,19,175,2,49,2,1,0,0,1,0,0,1,0,0,0,0,1,0,0
35,11.226185764406768,1,16,147,25,15,2,1,0,0,1,0,0,1,0,0,0,0,0,0,1
38,12.506289817678262,1,19,75,94,38,2,0,1,0,0,1,0,0,0,1,0,0,1,0,0
43,20.53595051790176,0,11,26,11,21,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
47,5.652204242905088,0,6,13,95,49,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0
18,19.774020397098703,0,11,170,78,46,2,0,1,0,0,0,1,0,0,0,0,1,1,0,0
41,21.118606685879453,0,11,144,92,45,2,1,0,0,0,0,1,1,0,0,0,0,0,0,1
46,8.09361768996062,0,3,152,9,44,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0
16,20.85092520428189,0,14,36,45,38,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1
19,4.653006303791199,0,2,74,19,38,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
35,23.112086736397167,0,1,29,65,42,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
18,8.481693332940228,0,7,17,88,25,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0
46,4.739716803239619,1,2,40,47,16,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
44,15.116390518640705,0,12,179,51,34,2,1,0,0,1,0,0,0,1,0,0,0,0,1,0
28,2.3042781297519994,0,3,175,18,18,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0
22,19.250899526598158,0,13,129,87,9,2,1,0,1,0,0,0,0,0,1,0,0,0,0,1
38,19.52317069789548,0,15,135,45,40,2,0,1,0,0,0,1,0,0,0,0,1,1,0,0
38,3.2976496652956566,0,8,73,14,20,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1
39,2.670035429234172,0,10,133,95,17,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0
44,16.716541893045036,0,4,53,8,30,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
16,12.66692773962684,0,12,71,61,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1
39,17.355342120314283,0,5,21,19,33,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
18,11.181662334281524,1,10,131,3,28,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
35,11.75247199141618,0,15,36,62,14,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0
18,15.59916219029224,1,1,166,25,33,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
42,21.03393916238968,0,2,71,5,36,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
27,22.052955275868666,0,2,172,36,37,2,0,1,1,0,0,0,0,0,0,0,1,1,0,0
37,12.98601373822724,0,17,122,45,7,2,0,1,0,0,0,1,1,0,0,0,0,1,0,0
41,10.590699690901149,0,7,152,12,43,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0
43,21.863241506166887,0,12,66,58,16,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0
16,14.00562993315135,1,11,59,45,20,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0
41,2.7162519571931565,0,14,175,30,1,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1
18,22.63388316828448,0,1,148,39,30,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
28,10.161988688025712,0,1,86,9,31,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
25,20.08976727716396,0,17,84,64,36,2,0,1,0,0,0,1,0,0,0,1,0,0,1,0
18,18.959663812554425,0,5,44,53,22,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
39,4.668772874740418,0,0,22,60,7,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
46,21.037221602169303,0,11,49,5,18,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1
22,23.502368601779946,0,3,75,83,31,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1
25,6.644384277113859,1,7,80,62,17,2,0,1,0,0,0,1,0,0,0,0,1,1,0,0
33,1.7188388906350482,0,18,132,94,13,2,0,1,0,0,0,1,0,1,0,0,0,0,0,1
27,13.060478454671903,0,10,135,70,34,2,1,0,0,0,0,1,0,0,1,0,0,0,1,0
19,12.475081907476484,0,6,37,7,40,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
35,15.748198120640538,0,5,129,19,15,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0
17,19.898781557902865,0,1,67,58,24,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
33,17.10669615325937,0,13,173,50,41,2,0,1,1,0,0,0,1,0,0,0,0,0,1,0
36,19.549285216247377,0,6,16,58,20,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
45,7.863498014461857,0,2,10,14,7,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
21,19.470652099867834,0,12,179,18,18,2,0,1,0,1,0,0,0,1,0,0,0,0,0,1
25,22.633132696998004,0,15,160,53,7,2,1,0,0,0,0,1,1,0,0,0,0,0,1,0
42,13.600560832602266,1,19,135,94,38,2,1,0,0,0,0,1,0,1,0,0,0,1,0,0
32,12.852691034215866,1,14,47,60,37,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0
48,4.51346666110676,0,10,29,68,11,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
49,14.885983296487115,1,3,158,57,32,2,1,0,1,0,0,0,0,0,0,0,1,1,0,0
45,21.1578258779896,0,4,130,64,15,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
38,15.628220008137149,0,18,68,44,31,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0
46,13.92207575830566,0,15,60,44,7,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0
37,0.7860243651348391,1,18,14,48,27,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
38,14.445594315110243,0,17,166,1,36,2,1,0,0,1,0,0,1,0,0,0,0,1,0,0
47,12.929655864485143,0,4,50,95,4,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
46,22.105802510065963,0,17,139,31,7,2,1,0,0,1,0,0,0,0,1,0,0,0,0,1
38,13.25442953115186,1,18,90,86,16,2,1,0,0,0,0,1,1,0,0,0,0,1,0,0
47,20.10915827135701,1,13,159,1,27,2,0,1,1,0,0,0,1,0,0,0,0,1,0,0
22,11.286442270092088,0,5,179,84,7,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
29,22.6718539530684,0,17,58,36,48,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1
35,4.11646884110561,0,12,152,54,21,2,1,0,0,1,0,0,0,0,0,1,0,0,0,1
35,2.398943741155061,0,19,150,24,3,2,1,0,0,1,0,0,0,1,0,0,0,0,0,1
27,6.85167807380797,0,2,25,98,8,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
29,20.82490225392788,1,4,139,77,49,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0
42,2.7313181997200733,0,17,62,77,35,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1
26,0.5224434330496406,1,6,33,20,41,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
27,4.56915108158915,0,0,34,15,8,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
37,17.798004609688057,0,3,86,56,41,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0
23,12.983150721372326,0,11,53,33,41,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0
24,23.250776596283533,1,16,125,30,20,2,0,1,0,0,0,1,0,0,0,0,1,1,0,0
44,2.527184289274926,0,9,143,88,24,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0
40,20.14546899432061,0,17,15,24,22,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
31,4.559137880260993,0,2,31,75,26,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
31,22.868349866011805,0,17,176,99,38,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
49,11.14831096263986,0,15,10,60,39,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
18,9.744617851721593,1,19,138,49,13,2,1,0,0,1,0,0,1,0,0,0,0,1,0,0
49,7.764938621202474,1,18,145,76,39,2,0,1,0,0,0,1,0,0,0,1,0,1,0,0
47,9.92040425804634,1,11,132,77,40,2,0,1,1,0,0,0,0,1,0,0,0,1,0,0
36,10.23069706782009,1,15,107,77,43,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0
37,17.934522016757988,1,15,172,50,47,2,0,1,1,0,0,0,1,0,0,0,0,0,0,1
40,10.429283015090908,0,1,48,23,8,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
40,1.5534796963608848,0,2,81,56,3,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
15,18.199787636525222,0,11,43,30,32,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0
32,18.90449060134197,0,19,98,82,31,2,0,1,0,1,0,0,0,0,0,1,0,1,0,0
49,12.227378494236502,0,3,31,53,4,2,0,1,0,0,0,1,1,0,0,0,0,0,0,1
18,13.15377119956006,0,16,74,65,31,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0
16,6.183888052829023,1,13,24,28,22,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1
33,3.3986336521465548,0,15,143,57,30,2,1,0,0,0,0,1,1,0,0,0,0,1,0,0
48,10.918067195013496,1,10,29,4,22,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
36,20.351668664945496,0,13,158,77,11,2,0,1,0,0,0,1,0,0,0,1,0,1,0,0
38,23.95344549488753,0,14,147,87,5,2,1,0,0,0,0,1,0,0,0,1,0,0,0,1
29,5.461449416643867,0,15,121,73,31,2,0,1,0,1,0,0,0,0,0,0,1,1,0,0
29,7.695383203623695,1,9,128,78,9,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0
46,7.162406950566368,0,13,17,20,46,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
39,20.96849956731151,0,6,120,90,19,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0
46,20.353937562590048,0,7,91,30,34,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1
24,8.198734858043451,0,18,75,66,5,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0
34,3.3248382382007327,0,2,10,33,36,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
23,9.681023186248812,0,19,65,79,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0
45,0.9335220857452464,1,19,101,89,49,2,0,1,0,0,1,0,1,0,0,0,0,1,0,0
26,16.44642623815062,1,18,131,8,26,2,0,1,0,0,0,1,0,0,1,0,0,1,0,0
48,9.767022370122609,1,3,138,22,4,2,1,0,0,0,1,0,0,0,0,0,1,0,1,0
30,8.896073737465422,1,14,153,97,30,2,0,1,1,0,0,0,0,0,1,0,0,1,0,0
21,4.311461928758994,0,2,179,8,21,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0
49,13.94122244481915,0,6,40,8,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
22,0.9892532666061342,0,3,46,79,37,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
29,22.127675269939598,0,12,37,97,48,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0
16,8.522964189558127,0,2,161,29,8,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
35,11.957603886350643,0,17,176,48,36,2,0,1,0,0,0,1,0,1,0,0,0,1,0,0
49,16.30048547293256,0,5,34,70,37,2,1,0,1,0,0,0,0,0,0,1,0,0,1,0
41,2.501817985132424,0,2,85,24,34,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
22,21.19652895849321,1,13,10,78,8,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
45,6.427333043545075,0,10,105,40,23,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0
16,3.764894802191112,0,0,13,35,15,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
32,20.349062202534878,0,16,94,91,46,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
25,3.674919107400679,0,2,13,41,16,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
31,4.511941869479098,0,1,166,28,37,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
36,15.017017573419931,0,14,159,11,40,2,0,1,0,0,0,1,0,1,0,0,0,1,0,0
41,23.436730345896358,1,18,19,78,45,2,1,0,0,1,0,0,0,0,0,0,1,0,0,1
49,2.148968898389424,0,15,118,66,42,2,0,1,1,0,0,0,0,1,0,0,0,0,0,1
28,11.53917084929523,0,2,16,56,21,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
38,20.639289605753824,0,13,26,24,3,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
33,8.670678522455765,0,13,110,36,11,2,1,0,0,0,0,1,1,0,0,0,0,1,0,0
29,23.30777761246305,0,15,162,65,28,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0
40,10.21292439814723,0,5,96,90,29,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1
42,3.737374451351601,0,7,20,52,46,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
17,4.374306505755923,0,2,93,77,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
44,2.5051735197822653,0,18,113,18,7,2,1,0,0,0,0,1,1,0,0,0,0,0,0,1
20,12.996435976151997,0,9,115,75,6,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0
17,19.82239797643399,0,17,167,72,31,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
36,9.280673584500889,0,9,158,77,49,2,0,1,0,1,0,0,0,0,1,0,0,0,0,1
40,8.596098492153773,0,16,106,92,12,2,0,1,0,1,0,0,1,0,0,0,0,0,1,0
39,20.855935292615897,0,16,140,10,16,2,0,1,0,0,1,0,1,0,0,0,0,0,1,0
29,23.29548163056316,0,17,80,10,42,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0
32,1.7315338109574423,0,16,175,8,22,2,1,0,0,0,0,1,1,0,0,0,0,1,0,0
24,0.7100153525334783,0,0,137,75,21,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
45,17.73398409923395,0,0,23,66,14,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
43,19.717594394781663,0,17,165,63,39,2,0,1,1,0,0,0,0,1,0,0,0,1,0,0
33,3.757564112795381,0,13,137,59,3,2,1,0,0,0,0,1,0,0,1,0,0,0,0,1
35,12.612248015537606,0,16,97,51,49,2,0,1,1,0,0,0,0,1,0,0,0,0,1,0
34,8.913039551540336,0,19,28,91,19,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
36,15.384419472514724,0,1,65,36,19,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
23,18.846064759977494,0,0,75,14,26,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
21,12.423048734292228,0,5,81,1,40,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0
15,4.572734837595549,0,14,123,68,6,2,0,1,1,0,0,0,1,0,0,0,0,1,0,0
17,16.731979107256088,0,17,104,69,42,2,1,0,0,1,0,0,0,1,0,0,0,0,1,0
22,5.2698299128961406,0,10,157,8,3,2,1,0,0,0,0,1,0,0,0,1,0,0,0,1
